Record_Date,Company_Name,Job_Role,Experience_Level,City,Salary_INR,Demand_Index,Remote_Option_Flag,Salary_Trend_Pct,Skills_Required
2020-02-16,Zomato,Operations Manager,0-1 years,Kolkata,872211,40,1,2.33,"Communication, Problem Solving, Team Work"
2020-02-16,Zomato,Digital Marketing Specialist,1-3 years,Delhi,945199,82,1,7.32,"Communication, Problem Solving, Team Work"
2020-02-16,Adani Enterprises,UI/UX Designer,5-8 years,Hyderabad,335275,49,1,-4.21,"Communication, Problem Solving, Team Work"
2020-02-17,Mahindra & Mahindra,Data Analyst,1-3 years,Ahmedabad,490940,71,1,4.85,"SQL, Excel, Power BI, Python"
2020-02-17,Tata Motors,Backend Developer,8-12 years,Bangalore,1349291,87,0,-0.09,"Python, Java, SQL, APIs"
2020-02-17,Tata Motors,Machine Learning Engineer,0-1 years,Chennai,2367807,76,0,10.79,"Communication, Problem Solving, Team Work"
2020-02-17,Bharat Petroleum,Cybersecurity Analyst,5-8 years,Noida,2075246,14,0,0.86,"Communication, Problem Solving, Team Work"
2020-02-17,Flipkart,UI/UX Designer,3-5 years,Gurugram,901284,78,0,8.52,"Communication, Problem Solving, Team Work"
2020-02-17,Jio Platforms,DevOps Engineer,0-1 years,Pune,1776287,24,0,3.57,"Linux, Docker, Kubernetes, AWS"
2020-02-17,Flipkart,Cybersecurity Analyst,5-8 years,Noida,1011917,67,1,9.24,"Communication, Problem Solving, Team Work"
2020-02-17,Mahindra & Mahindra,Business Analyst,1-3 years,Gurugram,1111132,79,0,3.19,"Excel, SQL, Power BI, Business Intelligence"
2020-02-18,PhonePe,DevOps Engineer,3-5 years,Mumbai,1892377,28,1,9.55,"Linux, Docker, Kubernetes, AWS"
2020-02-18,Larsen & Toubro,Operations Manager,5-8 years,Noida,803115,48,1,10.04,"Communication, Problem Solving, Team Work"
2020-02-18,State Bank of India,Operations Manager,5-8 years,Delhi,884189,29,0,-2.95,"Communication, Problem Solving, Team Work"
2020-02-18,Paytm,Product Manager,8-12 years,Hyderabad,2948277,35,0,7.46,"Communication, Problem Solving, Team Work"
2020-02-18,Reliance Industries,Data Analyst,12+ years,Gurugram,1100308,15,1,1.71,"SQL, Excel, Power BI, Python"
2020-02-18,Wipro,DevOps Engineer,5-8 years,Hyderabad,1347593,89,0,-0.42,"Linux, Docker, Kubernetes, AWS"
2020-02-18,Aditya Birla Group,Software Engineer,12+ years,Ahmedabad,1493623,81,0,0.42,"Java, Python, Data Structures, OOPs"
2020-02-18,Bharat Petroleum,Cybersecurity Analyst,5-8 years,Gurugram,2236982,27,0,7.39,"Communication, Problem Solving, Team Work"
2020-02-19,BYJU'S,Product Manager,1-3 years,Hyderabad,2368837,23,1,2.13,"Communication, Problem Solving, Team Work"
2020-02-19,State Bank of India,Frontend Developer,1-3 years,Bangalore,708830,40,1,4.06,"HTML, CSS, JavaScript, UI/UX"
2020-02-19,Zomato,Finance Analyst,8-12 years,Chennai,402413,93,0,-3.69,"Communication, Problem Solving, Team Work"
2020-02-19,Maruti Suzuki,Product Manager,0-1 years,Noida,1490864,32,1,8.05,"Communication, Problem Solving, Team Work"
2020-02-19,Reliance Industries,Digital Marketing Specialist,5-8 years,Hyderabad,523748,91,1,1.19,"Communication, Problem Solving, Team Work"
2020-02-19,Axis Bank,Product Manager,3-5 years,Delhi,3030771,44,0,-3.26,"Communication, Problem Solving, Team Work"
2020-02-19,Jio Platforms,Finance Analyst,12+ years,Chennai,970680,93,1,-3.88,"Communication, Problem Solving, Team Work"
2020-02-19,Hindustan Unilever,DevOps Engineer,1-3 years,Noida,1879015,27,0,5.7,"Linux, Docker, Kubernetes, AWS"
2020-02-19,Paytm,Frontend Developer,12+ years,Delhi,729765,63,0,1.57,"HTML, CSS, JavaScript, UI/UX"
2020-02-20,ICICI Bank,UI/UX Designer,12+ years,Hyderabad,1099196,52,1,-1.14,"Communication, Problem Solving, Team Work"
2020-02-20,State Bank of India,Data Analyst,1-3 years,Pune,360419,96,0,-2.96,"SQL, Excel, Power BI, Python"
2020-02-20,Larsen & Toubro,Business Analyst,1-3 years,Bangalore,1017547,82,0,3.03,"Excel, SQL, Power BI, Business Intelligence"
2020-02-20,ICICI Bank,Frontend Developer,3-5 years,Kolkata,1253443,75,1,-4.67,"HTML, CSS, JavaScript, UI/UX"
2020-02-20,IBM India,Machine Learning Engineer,5-8 years,Kolkata,638108,29,1,-3.59,"Communication, Problem Solving, Team Work"
2020-02-20,ICICI Bank,Cloud Architect,5-8 years,Mumbai,3535515,92,1,3.8,"Communication, Problem Solving, Team Work"
2020-02-20,Tech Mahindra,DevOps Engineer,3-5 years,Pune,1071094,96,0,-4.25,"Linux, Docker, Kubernetes, AWS"
2020-02-20,Jio Platforms,Frontend Developer,5-8 years,Hyderabad,1428288,19,0,7.75,"HTML, CSS, JavaScript, UI/UX"
2020-02-20,Indian Oil Corporation,Data Analyst,12+ years,Delhi,1134310,43,0,3.41,"SQL, Excel, Power BI, Python"
2020-02-20,Maruti Suzuki,Frontend Developer,0-1 years,Gurugram,723307,55,0,2.46,"HTML, CSS, JavaScript, UI/UX"
2020-02-21,Capgemini India,Product Manager,3-5 years,Bangalore,1412755,90,0,-4.02,"Communication, Problem Solving, Team Work"
2020-02-21,Tata Motors,Cloud Architect,12+ years,Delhi,2832501,48,1,2.5,"Communication, Problem Solving, Team Work"
2020-02-22,Paytm,Software Engineer,12+ years,Chennai,1478965,66,1,2.04,"Java, Python, Data Structures, OOPs"
2020-02-22,ICICI Bank,DevOps Engineer,8-12 years,Chennai,668134,76,0,6.01,"Linux, Docker, Kubernetes, AWS"
2020-02-22,Wipro,Business Analyst,0-1 years,Bangalore,570579,67,1,6.34,"Excel, SQL, Power BI, Business Intelligence"
2020-02-22,Indian Oil Corporation,Machine Learning Engineer,1-3 years,Pune,2585397,53,0,9.69,"Communication, Problem Solving, Team Work"
2020-02-22,Reliance Industries,DevOps Engineer,5-8 years,Mumbai,892176,58,0,-4.63,"Linux, Docker, Kubernetes, AWS"
2020-02-22,Tech Mahindra,Digital Marketing Specialist,1-3 years,Gurugram,428109,89,1,-0.07,"Communication, Problem Solving, Team Work"
2020-02-22,Jio Platforms,Business Analyst,1-3 years,Bangalore,431039,63,0,-0.82,"Excel, SQL, Power BI, Business Intelligence"
2020-02-22,Kotak Mahindra Bank,Machine Learning Engineer,8-12 years,Pune,2960836,50,0,2.27,"Communication, Problem Solving, Team Work"
2020-02-22,Zomato,Finance Analyst,5-8 years,Chennai,970477,94,0,9.4,"Communication, Problem Solving, Team Work"
2020-02-23,Adani Enterprises,HR Manager,1-3 years,Mumbai,1229514,56,0,0.69,"Communication, Problem Solving, Team Work"
2020-02-23,Flipkart,Finance Analyst,12+ years,Mumbai,303610,32,1,-1.34,"Communication, Problem Solving, Team Work"
2020-02-23,Infosys,Data Analyst,1-3 years,Mumbai,760926,28,1,8.69,"SQL, Excel, Power BI, Python"
2020-02-23,Deloitte India,Machine Learning Engineer,3-5 years,Noida,2049398,16,1,7.67,"Communication, Problem Solving, Team Work"
2020-02-24,Infosys,Data Analyst,12+ years,Ahmedabad,1110788,31,1,1.89,"SQL, Excel, Power BI, Python"
2020-02-24,Tech Mahindra,Frontend Developer,0-1 years,Mumbai,925025,98,1,-0.59,"HTML, CSS, JavaScript, UI/UX"
2020-02-24,Hindustan Unilever,Frontend Developer,12+ years,Ahmedabad,396555,21,1,3.41,"HTML, CSS, JavaScript, UI/UX"
2020-02-24,Maruti Suzuki,DevOps Engineer,0-1 years,Ahmedabad,1456350,95,0,7.71,"Linux, Docker, Kubernetes, AWS"
2020-02-24,Reliance Industries,Data Scientist,8-12 years,Kolkata,873124,48,1,11.16,"Python, Machine Learning, Pandas, NumPy"
2020-02-24,Hindustan Unilever,Backend Developer,12+ years,Pune,691872,56,0,6.19,"Python, Java, SQL, APIs"
2020-02-24,Swiggy,HR Manager,5-8 years,Gurugram,1642161,34,0,-4.5,"Communication, Problem Solving, Team Work"
2020-02-25,IBM India,Data Analyst,1-3 years,Pune,1137738,33,1,-0.83,"SQL, Excel, Power BI, Python"
2020-02-25,Flipkart,Data Scientist,1-3 years,Gurugram,583350,93,0,-3.03,"Python, Machine Learning, Pandas, NumPy"
2020-02-25,Maruti Suzuki,Machine Learning Engineer,3-5 years,Delhi,2000865,32,1,-0.85,"Communication, Problem Solving, Team Work"
2020-02-25,PhonePe,Operations Manager,0-1 years,Hyderabad,1688571,13,0,9.73,"Communication, Problem Solving, Team Work"
2020-02-25,Tech Mahindra,Data Analyst,8-12 years,Hyderabad,672876,45,1,3.92,"SQL, Excel, Power BI, Python"
2020-02-26,BYJU'S,Operations Manager,8-12 years,Chennai,1647164,46,0,9.45,"Communication, Problem Solving, Team Work"
2020-02-26,Accenture India,HR Manager,3-5 years,Mumbai,480278,85,1,-0.97,"Communication, Problem Solving, Team Work"
2020-02-26,Swiggy,DevOps Engineer,5-8 years,Kolkata,1473474,30,0,5.94,"Linux, Docker, Kubernetes, AWS"
2020-02-26,State Bank of India,Cloud Architect,1-3 years,Kolkata,4408697,56,1,-0.21,"Communication, Problem Solving, Team Work"
2020-02-26,Amazon India,Finance Analyst,5-8 years,Mumbai,489462,94,1,-4.02,"Communication, Problem Solving, Team Work"
2020-02-26,Tata Consultancy Services,Finance Analyst,1-3 years,Kolkata,821220,38,0,9.02,"Communication, Problem Solving, Team Work"
2020-02-26,Capgemini India,Operations Manager,12+ years,Pune,1686703,55,1,2.32,"Communication, Problem Solving, Team Work"
2020-02-26,Infosys,Software Engineer,5-8 years,Ahmedabad,458406,72,1,9.54,"Java, Python, Data Structures, OOPs"
2020-02-26,Zomato,Frontend Developer,0-1 years,Chennai,653013,53,0,10.46,"HTML, CSS, JavaScript, UI/UX"
2020-02-26,BYJU'S,UI/UX Designer,1-3 years,Hyderabad,1000030,50,0,-4.01,"Communication, Problem Solving, Team Work"
2020-02-26,ICICI Bank,Cloud Architect,12+ years,Bangalore,1601466,18,0,-4.77,"Communication, Problem Solving, Team Work"
2020-02-27,Indian Oil Corporation,Product Manager,0-1 years,Noida,2990067,13,1,2.71,"Communication, Problem Solving, Team Work"
2020-02-27,Jio Platforms,DevOps Engineer,5-8 years,Gurugram,2175176,67,1,12.0,"Linux, Docker, Kubernetes, AWS"
2020-02-27,Adani Enterprises,Digital Marketing Specialist,8-12 years,Noida,1085000,34,0,-4.92,"Communication, Problem Solving, Team Work"
2020-02-27,Jio Platforms,Digital Marketing Specialist,3-5 years,Delhi,1067315,59,0,5.51,"Communication, Problem Solving, Team Work"
2020-02-27,Accenture India,Digital Marketing Specialist,0-1 years,Chennai,619018,24,0,0.8,"Communication, Problem Solving, Team Work"
2020-02-28,HCL Technologies,Machine Learning Engineer,5-8 years,Gurugram,2334186,12,0,5.07,"Communication, Problem Solving, Team Work"
2020-02-28,Infosys,Frontend Developer,5-8 years,Mumbai,1134920,80,1,11.46,"HTML, CSS, JavaScript, UI/UX"
2020-02-28,Capgemini India,Data Analyst,8-12 years,Pune,1112153,69,1,-3.39,"SQL, Excel, Power BI, Python"
2020-02-28,HDFC Bank,Operations Manager,1-3 years,Pune,1504424,42,0,-3.75,"Communication, Problem Solving, Team Work"
2020-02-28,Tata Motors,Cloud Architect,3-5 years,Pune,1690246,89,0,-3.35,"Communication, Problem Solving, Team Work"
2020-02-28,Paytm,Business Analyst,0-1 years,Ahmedabad,911533,84,1,0.05,"Excel, SQL, Power BI, Business Intelligence"
2020-02-28,ICICI Bank,HR Manager,0-1 years,Delhi,1165188,65,1,-2.48,"Communication, Problem Solving, Team Work"
2020-02-28,PhonePe,HR Manager,12+ years,Bangalore,1799657,22,1,-3.7,"Communication, Problem Solving, Team Work"
2020-02-29,State Bank of India,DevOps Engineer,5-8 years,Gurugram,1476195,72,1,-0.42,"Linux, Docker, Kubernetes, AWS"
2020-02-29,Capgemini India,Cloud Architect,3-5 years,Delhi,3690656,38,0,9.12,"Communication, Problem Solving, Team Work"
2020-02-29,Deloitte India,Frontend Developer,5-8 years,Gurugram,404598,24,0,-3.78,"HTML, CSS, JavaScript, UI/UX"
2020-02-29,Tata Consultancy Services,UI/UX Designer,8-12 years,Mumbai,784291,47,0,10.48,"Communication, Problem Solving, Team Work"
2020-02-29,PhonePe,Data Analyst,0-1 years,Delhi,774919,52,1,-4.49,"SQL, Excel, Power BI, Python"
2020-02-29,Wipro,Software Engineer,5-8 years,Delhi,592859,45,0,-4.9,"Java, Python, Data Structures, OOPs"
2020-02-29,HCL Technologies,Data Scientist,0-1 years,Kolkata,1050503,49,1,11.08,"Python, Machine Learning, Pandas, NumPy"
2020-02-29,Amazon India,HR Manager,0-1 years,Hyderabad,1161572,37,1,10.56,"Communication, Problem Solving, Team Work"
2020-02-29,Amazon India,Frontend Developer,5-8 years,Delhi,1245108,38,0,9.36,"HTML, CSS, JavaScript, UI/UX"
2020-03-01,Larsen & Toubro,Product Manager,5-8 years,Noida,1919441,88,0,9.28,"Communication, Problem Solving, Team Work"
2020-03-01,Adani Enterprises,Digital Marketing Specialist,12+ years,Ahmedabad,1049385,59,1,10.71,"Communication, Problem Solving, Team Work"
2020-03-01,Kotak Mahindra Bank,Finance Analyst,0-1 years,Ahmedabad,752920,13,1,6.18,"Communication, Problem Solving, Team Work"
2020-03-01,Accenture India,DevOps Engineer,0-1 years,Hyderabad,535235,42,0,-3.92,"Linux, Docker, Kubernetes, AWS"
2020-03-01,Indian Oil Corporation,UI/UX Designer,5-8 years,Kolkata,823124,60,1,0.06,"Communication, Problem Solving, Team Work"
2020-03-01,Larsen & Toubro,Finance Analyst,8-12 years,Noida,982968,47,1,1.36,"Communication, Problem Solving, Team Work"
2020-03-01,Infosys,Operations Manager,8-12 years,Kolkata,906535,80,0,7.67,"Communication, Problem Solving, Team Work"
2020-03-01,Swiggy,Backend Developer,5-8 years,Ahmedabad,1270488,18,1,-2.56,"Python, Java, SQL, APIs"
2020-03-01,Mahindra & Mahindra,Business Analyst,12+ years,Bangalore,482481,82,1,-1.95,"Excel, SQL, Power BI, Business Intelligence"
2020-03-01,PhonePe,Backend Developer,0-1 years,Pune,1397300,14,0,0.87,"Python, Java, SQL, APIs"
2020-03-01,Paytm,Operations Manager,8-12 years,Noida,899130,99,0,-2.93,"Communication, Problem Solving, Team Work"
2020-03-01,Flipkart,Machine Learning Engineer,8-12 years,Hyderabad,1134601,76,0,11.57,"Communication, Problem Solving, Team Work"
2020-03-01,Tata Consultancy Services,Frontend Developer,0-1 years,Noida,1038307,60,1,6.51,"HTML, CSS, JavaScript, UI/UX"
2020-03-01,Deloitte India,Cybersecurity Analyst,12+ years,Bangalore,666308,32,0,-2.26,"Communication, Problem Solving, Team Work"
2020-03-02,State Bank of India,Frontend Developer,12+ years,Mumbai,1125737,11,1,-0.08,"HTML, CSS, JavaScript, UI/UX"
2020-03-02,Indian Oil Corporation,Digital Marketing Specialist,0-1 years,Ahmedabad,883607,70,1,11.7,"Communication, Problem Solving, Team Work"
2020-03-02,Flipkart,Finance Analyst,8-12 years,Hyderabad,1122724,89,1,1.8,"Communication, Problem Solving, Team Work"
2020-03-02,Swiggy,Data Analyst,8-12 years,Pune,818501,74,1,11.36,"SQL, Excel, Power BI, Python"
2020-03-02,Larsen & Toubro,Data Analyst,3-5 years,Mumbai,1038713,87,1,10.05,"SQL, Excel, Power BI, Python"
2020-03-02,BYJU'S,Backend Developer,5-8 years,Kolkata,1330910,89,1,-4.3,"Python, Java, SQL, APIs"
2020-03-02,Capgemini India,UI/UX Designer,8-12 years,Hyderabad,346368,42,1,-4.83,"Communication, Problem Solving, Team Work"
2020-03-03,Aditya Birla Group,Cybersecurity Analyst,8-12 years,Delhi,1227302,52,0,0.55,"Communication, Problem Solving, Team Work"
2020-03-03,HDFC Bank,Machine Learning Engineer,5-8 years,Pune,2884835,88,1,-3.69,"Communication, Problem Solving, Team Work"
2020-03-03,Flipkart,Data Analyst,5-8 years,Hyderabad,1003573,99,0,-0.4,"SQL, Excel, Power BI, Python"
2020-03-03,Tech Mahindra,Digital Marketing Specialist,12+ years,Gurugram,830772,64,1,8.15,"Communication, Problem Solving, Team Work"
2020-03-03,PhonePe,Business Analyst,0-1 years,Noida,1148192,60,0,0.56,"Excel, SQL, Power BI, Business Intelligence"
2020-03-03,Accenture India,HR Manager,8-12 years,Pune,739517,38,0,-2.08,"Communication, Problem Solving, Team Work"
2020-03-03,ICICI Bank,Software Engineer,0-1 years,Delhi,1101515,98,0,0.39,"Java, Python, Data Structures, OOPs"
2020-03-03,Paytm,Software Engineer,8-12 years,Chennai,656674,81,1,9.35,"Java, Python, Data Structures, OOPs"
2020-03-03,Aditya Birla Group,DevOps Engineer,12+ years,Mumbai,1455104,72,1,-1.38,"Linux, Docker, Kubernetes, AWS"
2020-03-03,Hindustan Unilever,Backend Developer,1-3 years,Ahmedabad,1495849,84,0,1.28,"Python, Java, SQL, APIs"
2020-03-03,Infosys,DevOps Engineer,12+ years,Bangalore,1108159,53,1,-1.77,"Linux, Docker, Kubernetes, AWS"
2020-03-03,Capgemini India,Frontend Developer,3-5 years,Delhi,653173,13,0,3.71,"HTML, CSS, JavaScript, UI/UX"
2020-03-04,IBM India,Operations Manager,12+ years,Gurugram,745709,53,1,-0.43,"Communication, Problem Solving, Team Work"
2020-03-04,Tech Mahindra,Software Engineer,12+ years,Ahmedabad,959985,22,1,7.73,"Java, Python, Data Structures, OOPs"
2020-03-04,Zomato,Operations Manager,0-1 years,Kolkata,1379932,55,1,-1.75,"Communication, Problem Solving, Team Work"
2020-03-04,PhonePe,Data Analyst,1-3 years,Noida,1110116,40,0,5.18,"SQL, Excel, Power BI, Python"
2020-03-04,Tata Motors,Digital Marketing Specialist,5-8 years,Kolkata,1031053,86,0,4.01,"Communication, Problem Solving, Team Work"
2020-03-04,Indian Oil Corporation,HR Manager,8-12 years,Pune,1300107,74,0,11.6,"Communication, Problem Solving, Team Work"
2020-03-05,Hindustan Unilever,Business Analyst,5-8 years,Delhi,694117,48,0,0.85,"Excel, SQL, Power BI, Business Intelligence"
2020-03-05,HCL Technologies,Software Engineer,12+ years,Chennai,1232221,85,1,5.8,"Java, Python, Data Structures, OOPs"
2020-03-05,Amazon India,UI/UX Designer,0-1 years,Kolkata,998002,24,0,4.44,"Communication, Problem Solving, Team Work"
2020-03-05,Adani Enterprises,Business Analyst,0-1 years,Ahmedabad,844908,37,1,9.39,"Excel, SQL, Power BI, Business Intelligence"
2020-03-05,Tata Consultancy Services,Cybersecurity Analyst,3-5 years,Ahmedabad,539651,99,0,6.6,"Communication, Problem Solving, Team Work"
2020-03-05,Capgemini India,Digital Marketing Specialist,1-3 years,Delhi,870637,59,0,4.38,"Communication, Problem Solving, Team Work"
2020-03-05,Aditya Birla Group,Business Analyst,0-1 years,Hyderabad,1264082,45,1,5.69,"Excel, SQL, Power BI, Business Intelligence"
2020-03-05,Amazon India,Cloud Architect,12+ years,Kolkata,1258295,74,1,6.36,"Communication, Problem Solving, Team Work"
2020-03-05,IBM India,Digital Marketing Specialist,0-1 years,Kolkata,862375,79,1,5.54,"Communication, Problem Solving, Team Work"
2020-03-05,Infosys,Product Manager,0-1 years,Mumbai,3569162,50,1,8.76,"Communication, Problem Solving, Team Work"
2020-03-06,State Bank of India,Software Engineer,0-1 years,Kolkata,1175296,49,0,-1.22,"Java, Python, Data Structures, OOPs"
2020-03-06,Aditya Birla Group,Product Manager,1-3 years,Kolkata,2725054,62,0,5.38,"Communication, Problem Solving, Team Work"
2020-03-06,Tech Mahindra,Business Analyst,0-1 years,Chennai,1386237,66,0,3.45,"Excel, SQL, Power BI, Business Intelligence"
2020-03-06,Deloitte India,Data Analyst,5-8 years,Hyderabad,646296,32,0,-0.77,"SQL, Excel, Power BI, Python"
2020-03-06,Zomato,Frontend Developer,5-8 years,Ahmedabad,784069,65,1,-3.41,"HTML, CSS, JavaScript, UI/UX"
2020-03-07,Adani Enterprises,Frontend Developer,1-3 years,Bangalore,605779,38,1,11.55,"HTML, CSS, JavaScript, UI/UX"
2020-03-07,Amazon India,Software Engineer,3-5 years,Pune,432096,84,1,1.48,"Java, Python, Data Structures, OOPs"
2020-03-07,Hindustan Unilever,Data Analyst,3-5 years,Noida,1115065,33,1,5.46,"SQL, Excel, Power BI, Python"
2020-03-07,IBM India,Cybersecurity Analyst,1-3 years,Gurugram,2183392,54,1,-1.35,"Communication, Problem Solving, Team Work"
2020-03-07,Amazon India,Business Analyst,5-8 years,Gurugram,950855,14,1,5.12,"Excel, SQL, Power BI, Business Intelligence"
2020-03-07,Bharat Petroleum,Software Engineer,3-5 years,Gurugram,694929,94,0,2.37,"Java, Python, Data Structures, OOPs"
2020-03-08,Bharat Petroleum,Finance Analyst,8-12 years,Pune,596017,41,0,0.35,"Communication, Problem Solving, Team Work"
2020-03-08,Tata Consultancy Services,Product Manager,3-5 years,Kolkata,3387393,29,1,3.48,"Communication, Problem Solving, Team Work"
2020-03-08,Jio Platforms,Data Analyst,3-5 years,Kolkata,549126,53,0,5.53,"SQL, Excel, Power BI, Python"
2020-03-09,Indian Oil Corporation,Cloud Architect,8-12 years,Noida,3212004,61,0,3.56,"Communication, Problem Solving, Team Work"
2020-03-09,Paytm,Finance Analyst,3-5 years,Pune,1035760,79,1,2.1,"Communication, Problem Solving, Team Work"
2020-03-09,Swiggy,DevOps Engineer,12+ years,Bangalore,1389031,47,1,10.0,"Linux, Docker, Kubernetes, AWS"
